_id,ally_baron_kills,ally_dragon_kills,ally_inhibitor_kills,ally_kills,ally_rift_kills,ally_tower_kills,enemy_baron_kills,enemy_dragon_kills,enemy_inhibitor_kills,enemy_kills,enemy_rift_kills,enemy_tower_kills,rank,score_diff,win
NAZHHLY2XsiHPEVbURabxs,2,4,4,45,1,11,0,1,0,30,1,0,IRON,5.081319111415617,True
NAZHQADSIrx9UaVUrdQY0J,2,4,3,42,1,11,0,0,0,15,1,4,PLATINUM,14.24065392777866,True
NAZHVEnVhp3BdR9iB6uZn4,0,2,0,26,0,6,1,3,2,53,1,10,PLATINUM,-11.76505321367528,False
NAZHZzL4OnFnW15MolRDUF,0,4,1,30,1,7,0,0,0,15,0,1,SILVER,8.857916265344087,True
NAZHmD7Z5tJ8eVwSMouxlz,1,3,0,41,1,6,1,3,1,42,0,9,GOLD,-0.6335530146503316,False
NAZHnlytJmeeGlMbDE071n,0,1,0,40,1,4,2,4,1,50,0,10,IRON,-6.524066482114748,False
NAZHvnBi12PReJdDy5PD1k,0,0,0,26,0,2,2,4,3,49,2,11,SILVER,-10.298487227041818,False
NAZHxTWL7eRKxFTiKh00Rz,0,3,2,48,0,10,0,1,0,27,1,4,BRONZE,7.427977483832862,True
NAZI1VdbFiaeEVgonpW0jM,1,3,3,42,0,11,1,2,0,34,1,4,PLATINUM,0.4547510873988258,True
NAZI4kp0C2KMRd6JHuhZAr,0,0,0,16,0,3,0,3,2,30,2,9,SILVER,-6.6007871455965486,False
NAZI6rNvAIrAgth5E21RcL,0,2,0,40,1,4,1,3,2,43,0,9,SILVER,-0.8425347973256834,False
NAZI8y874PxketJ8y1EnXF,0,0,0,26,0,1,1,4,2,30,2,11,GOLD,-2.275695000949028,False
NAZIPQzSjdC7IxfYvnFkPT,1,0,0,27,0,3,1,4,2,62,1,9,SILVER,-10.053826094033944,False
NAZISV1ix9Y7r3Vfw43fqQ,0,1,0,39,0,2,1,4,4,38,2,11,PLATINUM,0.9806211010355028,False
NAZIbhqzoSOiQGzEvtPKjK,0,0,0,19,1,5,2,4,3,38,1,11,PLATINUM,-9.15911023193012,False
NAZIo0Ylp3UwQ41Qtq5LGT,0,0,0,23,0,0,1,3,2,31,1,9,SILVER,-11.126531388895016,False
NAZJ4ZXalD92QbuSuRQDBT,0,0,0,15,1,2,0,3,2,32,0,10,IRON,-10.675006622132663,False
NAZJI3Q1t2PFBJFg9JmB8E,0,1,0,39,1,1,0,3,3,55,1,11,SILVER,-4.956332159393647,False
NAZJJdbWZzlUQw2qNAft2e,0,0,0,25,0,4,1,5,2,36,2,9,GOLD,-1.4790025261480082,False
NAZJK7TWOMiNcrZpPnBJrm,1,1,1,22,2,8,0,1,0,20,0,1,PLATINUM,-1.457498728634718,True
NAZJSSmJVUl0O8iUuV7bKe,1,4,2,33,2,10,0,0,0,23,0,1,GRANDMASTER,4.950988254652621,True
NAZJlv75D4pTbQ5V5FNOGM,1,2,3,32,2,11,0,2,0,25,0,2,IRON,7.833078519226042,True
NAZJm3mOfYvZHnTsAUS12K,1,2,2,39,2,10,0,1,0,20,0,2,PLATINUM,7.614995291581955,True
NAZJprszsOQK5NUaHrZo7A,1,4,3,38,1,10,0,0,0,34,0,3,SILVER,2.970838269276392,True
NAZJtrvXPjpiYcX7cyF48X,0,0,0,28,0,2,2,5,3,41,2,11,SILVER,-4.483463987375735,False
NAZJvc61DGpT7viAqXJAMN,0,0,0,25,1,4,1,3,1,36,1,10,GOLD,-9.810937480901046,False
NAZJx8hnT2hxnVG0gZhp0Q,0,0,0,94,0,1,0,0,1,90,0,4,GOLD,1.3052148659071392,False
NAZKAPxPWeYIUtlHey9sv0,0,2,0,14,2,1,1,1,1,41,0,9,GOLD,-11.662707014718542,False
NAZKGl0GxKZTArvr12jUTl,1,2,2,42,0,10,0,2,1,36,1,6,GOLD,1.3858977406169402,True
NAZKNorNpOAkVJNTzx628j,2,4,6,59,0,11,0,2,0,44,2,4,IRON,7.960106528407387,True
NAZKOwz0wwBSUVOsidhK0R,0,0,1,75,0,4,0,0,2,67,0,2,SILVER,0.3219455142258525,True
NAZKY3ZOzXRZfw2j2K35hQ,0,1,0,27,0,1,0,3,2,47,1,10,SILVER,-5.241707551266003,False
NAZKcJS9M76cBaILsTdnAK,0,0,0,21,0,4,1,4,3,36,1,11,BRONZE,-12.95769598136453,False
NAZKcybxLhE6RnJGye9v2M,0,0,0,18,1,3,0,4,2,35,0,9,SILVER,-10.566815391411389,False
NAZKjkXWbI6r3nDzyanq4E,0,0,0,41,2,8,1,5,4,40,0,11,IRON,0.1034578780248267,False
NAZKpPPDJPy1F2ViDVMuIH,1,4,1,43,0,8,0,0,2,41,1,9,SILVER,4.91165350992523,True
NAZKtmC4WKkJmLRiiGLY9n,0,1,0,13,0,3,1,2,3,26,1,11,IRON,-2.866466801822444,False
NAZKxm6jO0jmHnQ2Gbv5oW,1,3,0,35,0,1,0,1,4,42,1,11,GOLD,-5.349482754715325,False
NAZL5bToocySmI08uzYOVp,0,3,2,61,2,10,0,1,0,41,0,2,BRONZE,4.935029439287945,True
NAZL7pBdxqfbt6hd6W0qsa,1,0,0,21,2,5,0,4,1,31,0,8,GOLD,-4.60072242875026,False
NAZL8htgbQGHiARl0fv9N7,1,4,2,54,2,8,0,0,0,33,0,3,SILVER,2.771597078789433,True
NAZLBU9tgVsKLbWCq4QiND,0,2,0,11,0,3,1,2,1,32,1,8,DIAMOND,-11.704725230307744,False
NAZLC85hBRNgwX6Vp5c7hz,0,4,3,41,1,11,0,0,0,19,0,4,IRON,16.223515664004406,True
NAZLPpWfvwaIAAubciK3xe,1,2,1,36,1,7,0,3,1,31,1,7,BRONZE,3.617754458073435,False
NAZLX98XbpaSCIQDqsU43b,2,4,1,51,1,8,1,2,2,47,1,10,IRON,-0.9048002241782528,True
NAZLb6WfRXZSXYvhM2dLNT,0,2,0,26,0,3,0,1,1,34,2,8,MASTER,-4.743828199107831,False
NAZLw6fTjwSs6FdzZVfrcl,0,1,0,34,1,5,2,3,1,35,0,8,DIAMOND,-4.661096639763223,False
NAZMGbHUPkfOfeIB1EySHd,1,2,2,44,0,10,1,3,1,29,1,6,GOLD,5.819442553196325,True
NAZMK1bb75zIhMRaypL52X,0,1,1,20,2,7,1,2,2,31,0,9,DIAMOND,-5.793023344936231,False
NAZMloUngYmMbbf7EeKWKP,0,1,0,31,2,5,1,3,2,44,0,9,IRON,-7.254032170425205,False
NAZMuk1k9jA45GRBK0yB0Y,0,1,0,22,0,4,2,4,3,47,1,10,SILVER,-10.804500508106656,False
NAZMv8pkSYDaVwGl7WKbob,1,1,5,33,2,11,0,3,0,28,0,2,PLATINUM,-1.7344068564292243,True
NAZN1mB63ILgkwa1LaVa9r,1,5,3,36,0,11,0,0,0,21,2,4,SILVER,8.089005910308309,True
NAZN5FQxFEY5AEq2xi2AqK,1,4,1,45,1,5,1,1,4,55,1,11,SILVER,-1.067207483455519,True
NAZN9wmzgGyb8hK1hHiHuj,0,1,0,21,0,1,2,4,4,41,2,11,DIAMOND,-8.811783362841453,False
NAZNEvBDtmFVrB5OSyF97S,0,2,0,32,1,2,1,2,1,51,0,9,PLATINUM,-8.952535691232342,False
NAZNF9ypzp0fEctFyCGTPK,0,2,0,50,0,5,1,2,1,44,1,8,IRON,1.4938903825457288,False
NAZNFASjLQT4TqyqkxW91J,0,1,0,23,1,4,1,2,1,34,0,8,GOLD,-9.62270884010615,False
NAZNNHDHrA3pO0AHtdK5bG,1,2,2,33,2,10,0,2,0,20,0,4,GOLD,7.311153064480713,True
NAZNZ6mwYsvP5YRMpsbRjt,2,2,2,31,2,9,0,3,0,41,0,7,IRON,-4.075123548201312,True
NAZNrCIyCMPkj4CIZJJjmi,1,1,1,35,2,10,1,5,2,46,0,6,IRON,-3.941666824057606,False
NAZO0PP3dniijpkIfqcTG6,0,1,0,18,0,4,1,2,1,27,1,6,CHALLENGER,-8.884316919156788,False
NAZO29kIOv5E4AeDcJoFP7,0,1,0,26,1,2,1,3,2,49,1,10,IRON,-11.60593275502115,False
NAZOF0CpZxHvrLcYWSHVjk,0,4,2,46,0,10,1,1,0,34,2,7,GOLD,4.6649177173664,True
NAZOGL8sBp5KfVzV8Gb7Q2,1,4,3,44,1,11,0,1,0,30,0,5,PLATINUM,3.9004525082414574,True
NAZOHVo51SX7ekJj0OmQzi,0,1,0,27,0,3,1,2,1,36,2,7,DIAMOND,-5.470403338515979,False
NAZONhL0gscXLn9h3p3Hpv,1,4,1,37,0,7,0,0,0,17,2,3,BRONZE,10.144369091994903,True
NAZOVGuhuH4MvASLWYYuH2,0,0,0,24,0,0,1,4,3,31,1,11,SILVER,-3.1806170626427672,False
NAZOcSxIg8eS8Y57868R5S,0,2,0,21,1,2,2,2,3,32,1,11,DIAMOND,-3.212300389428229,False
NAZOeXhkflbVgk9hIMdtok,1,0,1,40,1,9,0,3,0,37,1,2,CHALLENGER,5.149971117199158,True
NAZOgQ2KflVgUisnDM7UI6,0,2,0,25,1,3,2,2,1,46,0,7,IRON,-10.258001608465182,False
NAZOooGWYRAFOUnNMf2zuA,1,2,3,32,0,11,0,2,0,30,2,4,IRON,1.3403082558667163,True
NAZOqaXlMEP9VV1tEvRkbe,1,1,2,44,1,8,1,4,0,42,1,6,DIAMOND,0.0747859190036166,True
NAZOre0oNvqATebpZH2ksI,1,4,3,35,1,11,0,0,0,15,1,1,DIAMOND,11.793082588170272,True
NAZOyIMOZY6XApEksetSNo,0,2,1,30,1,6,0,1,0,22,1,3,SILVER,6.3859086589416805,True
NAZP3B3XiGKnekavz07JNZ,1,0,2,24,1,10,1,5,1,35,0,8,GOLD,-6.312966669007373,False
NAZPCXKBqRSeuMJIDIR7dS,1,4,3,45,2,10,1,2,1,41,0,7,GOLD,2.5500590471062665,True
NAZPNWXHmWTDyT6HRy33KX,1,3,2,26,2,8,0,0,0,22,0,1,GRANDMASTER,4.334847257519726,True
NAZPhWicjkU5T8Fmq7rN2K,0,3,4,46,2,11,1,1,0,33,0,2,PLATINUM,0.6927125090620123,True
NAZPkertH7DmTdH3nYXRao,0,1,0,14,1,3,1,3,2,27,1,10,GOLD,-9.798122461967196,False
NAZPqzzomDzLNoXDRIpl0d,0,3,2,40,1,9,0,0,0,17,0,0,SILVER,11.537890227522873,True
NAZPx2vNjffbYtrs1eikxT,1,1,0,34,1,4,0,4,3,44,1,11,IRON,-2.5345999831910504,False
NAZQ0n490hGHFwsQFT2WUf,1,1,1,34,1,5,0,2,0,28,0,1,PLATINUM,1.503993766435002,True
NAZQ4VrsXYpbeCzprX7VNy,0,1,0,23,1,3,2,4,3,39,1,11,SILVER,-9.5882762033185,False
NAZQ6Uv0iNgu6hhzX4h7vn,1,4,3,47,1,11,0,2,0,27,0,4,IRON,10.11777660820826,True
NAZQ6fR0EObzWP5b3aUAjD,0,2,0,36,1,4,3,3,3,43,1,11,GOLD,-2.4618373113100063,False
NAZQ8TQnGy3H94bhPfVdy0,1,2,2,35,2,10,0,1,0,17,0,5,GOLD,9.419092259489055,True
NAZQ9QgHY1xw61xoTjK9fI,1,4,1,25,0,7,0,0,1,27,2,8,BRONZE,0.9700705724346008,True
NAZQ9ae3mv7Rgamddc2sU1,1,3,2,35,1,9,0,1,0,32,1,4,SILVER,-2.39711884657428,True
NAZQ9icJFlUr1AjBEcmeQA,0,1,0,34,1,4,1,5,2,48,1,8,IRON,-6.273447786889484,False
NAZQDfrXOKABSPCHldswZk,2,0,1,35,2,6,0,5,1,43,0,7,SILVER,-1.5732865739356114,False
NAZQtpPB9L6np26xYO1YEK,1,1,3,45,0,11,0,3,0,38,2,6,PLATINUM,0.0809939065818667,True
NAZQvqpZ5xEDWwfkrAZevu,2,1,4,25,0,11,0,4,0,19,1,2,DIAMOND,4.528846738700295,True
NAZR3x5DMJHxoQ6hxmcsid,0,3,2,57,1,10,0,1,0,39,1,2,DIAMOND,5.280671294795603,True
NAZRA83Nc4ArfnDui78nZT,0,3,1,31,1,7,2,2,1,37,0,9,DIAMOND,-4.0304046924230335,False
NAZREpT1xm73p6AkTd2V37,1,3,4,42,1,11,1,2,0,38,1,4,GOLD,-1.8020580880400203,True
NAZRFKz5vZtR2QllLBGGOA,0,1,0,21,2,3,1,3,3,24,0,11,SILVER,-6.301511035933345,False
NAZRLnezEJ9x4bG5ecJDTE,0,2,1,22,2,6,0,1,0,13,0,1,PLATINUM,6.445941042903634,True
NAZRNvVLont73Qvm0KrkM2,0,3,0,42,1,4,2,4,6,39,1,11,BRONZE,5.650601167158492,False
NAZRVDVSdVepUHQrQ9fiSb,0,1,0,38,2,6,2,5,1,33,0,10,BRONZE,-4.802872722139426,False
NAZRes1eu4eXNFnX8pnpZe,1,4,3,46,1,11,0,0,0,24,1,1,DIAMOND,12.318841765106846,True
NAZRmVW1IbZcLwK8jml3kK,1,3,0,50,0,6,1,4,3,44,2,11,SILVER,-0.8466206224347559,False
NAZRpWNiL6ixjBSBE2zznv,1,3,3,49,2,11,0,0,0,18,0,0,DIAMOND,11.65535140177086,True
NAZS4FqZAXWyn810GaicNf,3,2,4,50,0,11,1,4,3,58,1,10,IRON,-5.996591674931082,True
NAZSGwlcfjF5RN3l1uNldV,0,3,1,33,1,10,0,0,0,5,1,2,DIAMOND,15.8112269342441,True
NAZSOWqJF5fOqvUN4Es447,3,4,4,58,0,11,0,2,3,50,2,8,IRON,4.941115496344608,True
NAZSaFEnbZuNZT4EFasVjV,1,3,2,29,1,10,0,1,0,13,1,2,GOLD,14.727132418693472,True
NAZSaRPTfmxti82yWMi1Op,1,2,0,29,1,6,1,3,1,40,0,6,BRONZE,-1.862430350615924,False
NAZSanZspouaktK9R04EMh,1,5,5,52,2,11,0,1,1,40,0,6,IRON,8.527861222977592,True
NAZSjgP7Sb1G431TUNwidO,0,0,0,10,0,1,1,4,1,25,2,10,PLATINUM,-11.781891543549236,False
NAZSnDL0NBYmY1SSD5a37W,1,3,3,45,0,11,0,2,0,40,1,4,IRON,3.0959235028951824,True
NAZSsdAhYHMpkPGTXTZCE4,1,4,2,45,2,10,1,1,0,23,0,1,DIAMOND,11.558396132115291,True
NAZT0b6ni3snvfFovfaKdy,0,4,1,49,1,9,0,0,0,27,1,3,PLATINUM,7.809163928701675,True
NAZT8pSh8Nyiyy3OGvzlRo,0,2,0,36,2,3,0,1,0,17,0,2,SILVER,9.312434128448205,True
NAZTCEob8HUcYEhcXkYqja,1,4,1,55,2,10,0,0,0,30,0,5,DIAMOND,5.609436864476436,True
NAZTO9RUGAp6qV9nEl4rg6,1,2,1,34,0,5,0,1,0,23,2,3,GOLD,7.09386697550098,True
NAZTr064e5R4HjdJxLqtMb,0,1,0,20,0,1,1,3,2,33,2,10,IRON,-7.023342978921534,False
NAZTsKclgxNfcrl5I7clmM,1,4,0,32,1,6,0,0,0,28,1,2,DIAMOND,1.1705067134283809,True
NAZTypyIhHiF56m5FwD2fV,1,4,2,42,1,8,0,0,0,27,0,2,SILVER,3.783148175936162,True
NAZU2nqUhsDQB5LMY04x6d,0,0,2,63,0,4,0,0,2,62,0,2,SILVER,-0.7482425866900684,True
NAZU8YZG6SSoVfKeVsmuhV,1,2,3,41,2,11,0,1,0,10,0,0,IRON,17.406158955863017,True
NAZUH3Bb3RSjMU49JFDzqm,1,3,1,32,2,7,1,1,2,38,0,9,SILVER,-5.790664742735473,False
NAZUKLIrY8zrnH4uePeRFz,1,0,0,21,0,1,0,4,3,41,1,11,GOLD,-6.566054119088648,False
NAZURhQbadwXps6bLgf6FK,0,2,0,19,2,4,1,2,1,36,0,9,PLATINUM,-11.182464101052062,False
NAZUeWR0N5n9mWf6gPSFOu,1,3,1,32,1,8,0,2,0,31,1,3,SILVER,1.4341744471343745,True
NAZUhPvyQnoy7JCRt7w4Zd,1,4,2,52,0,9,1,4,7,48,1,11,IRON,0.0998628860702481,False
NAZUq0dai257EzraS51Eh3,1,1,3,26,1,11,0,2,0,14,1,3,DIAMOND,6.216092448402662,True
NAZUvDMU32Bw24p2EU4Pxu,2,4,3,46,0,11,0,0,0,40,1,3,DIAMOND,0.2338005349002685,True
NAZV5Mc7SbcuyENqJfdths,2,3,1,31,1,7,0,1,0,23,1,5,GOLD,1.2356314686526133,True
NAZV7Ax3IA82CWmHpt66fb,1,3,3,36,1,11,0,0,0,19,1,0,GOLD,9.233635899910707,True
NAZV7io84Y7vHyLvidaeBU,2,3,2,49,1,11,0,2,0,27,0,3,SILVER,11.144477627589858,True
NAZV847o1wVtoSXP1Qe1DT,0,0,1,70,0,4,0,0,1,72,0,3,BRONZE,-2.918598809174476,True
NAZVPwQF2GdrO77ksvNKBZ,0,1,0,12,1,2,1,3,1,26,1,9,CHALLENGER,-8.078095939670767,False
NAZVQvxEb9nX1n5y5lqKt3,0,2,0,22,0,3,1,1,1,33,2,9,IRON,-8.07462608163322,False
NAZVR0nrN3bnRJ0uCd4MgW,0,0,0,29,1,4,1,5,5,38,1,11,PLATINUM,-4.298843774629432,False
NAZVSfgi3AXi20SXR5sJgk,1,4,1,44,1,7,0,0,0,14,1,4,IRON,13.438627490975872,True
NAZVTGNW8KatdWuqLrSesS,1,3,2,42,1,10,1,3,1,38,1,6,SILVER,4.396840568989802,True
NAZVV3QyPyl5mbj6GxsnhV,1,3,4,38,2,11,0,0,0,23,0,0,DIAMOND,7.705919560068914,True
NAZVXx88IeRIVxUi8MH6g5,1,2,2,42,1,9,2,3,1,43,1,8,DIAMOND,0.0027156665351384,False
NAZVapYXlIIF3SvzOZ2qC4,0,1,0,18,1,5,1,4,1,47,1,8,SILVER,-13.699715288439643,False
NAZVhMNo07y1jwDBaop2L8,0,3,0,27,1,2,2,2,2,51,1,11,MASTER,-9.678262375528844,False
NAZW1K91vwAzlFIuBcfTEj,1,2,0,35,1,5,1,3,3,47,1,11,PLATINUM,-3.1893474570821567,False
NAZWAAf0KV1kZjxxymLrAz,0,2,0,33,1,3,1,2,1,39,0,9,PLATINUM,-3.81142279491408,False
NAZWHqEVq0iQAJy1tKhptW,0,0,0,31,1,3,0,3,2,39,0,9,IRON,1.8952775137793691,False
NAZWNm0NUnpNBSZP2KG1sE,1,4,2,34,1,7,0,0,0,23,1,2,SILVER,3.867727394492924,True
NAZWQEG2iKC1qIITFl9ELP,1,2,1,37,0,8,0,2,0,32,2,5,BRONZE,8.972060243355841,True
NAZWT2JxEXPbnyNgqkBXkS,0,0,1,69,0,2,0,0,1,75,0,4,GOLD,-2.164326048788496,False
NAZWUQkW2AdhVNZXYSr67E,1,3,0,47,2,5,1,2,1,40,0,6,GRANDMASTER,4.736596643314456,True
NAZWa7d8wdON91gVjfWItk,1,0,0,48,0,6,0,4,4,55,2,11,IRON,-5.624483151258112,False
NAZWcXY20xt5JIb0uTOlJS,0,2,2,41,1,11,0,2,0,24,0,2,BRONZE,4.152525923072247,True
NAZWdIBdhjFG9NcpCWo6K9,1,4,4,61,0,11,1,1,5,38,2,10,IRON,8.67186789806658,True
NAZWrB2y3SwkLM4tOQflzr,0,2,2,39,2,10,0,0,0,16,0,0,DIAMOND,10.771547329783484,True
NAZWsOww2yGrIq1tRrh5tp,0,1,0,19,0,0,0,2,3,32,2,11,BRONZE,-6.0506226415706905,False
NAZX5jOGMNKZlJvxLvlmDQ,0,2,0,45,1,6,3,5,6,45,1,11,BRONZE,4.616209833138377,False
NAZX6sSoaLoaTZJyB1UosS,1,2,1,31,1,8,0,0,0,26,1,3,CHALLENGER,2.779906194029913,True
NAZXOIg8p6DU0bwHjVAfET,1,2,0,43,1,5,1,4,3,48,1,11,IRON,-5.443859415989721,False
NAZXTQhIXoJJomwpya1fsY,0,1,0,30,0,2,1,2,4,34,1,11,GOLD,-1.4833633307043428,False
NAZXbPqA8Xs3MHMedOX7A4,1,1,3,25,1,11,0,3,0,30,0,1,GOLD,-6.131133979874811,True
NAZXiFcWQXnCWRTUkeTEKS,2,2,5,34,2,11,0,2,0,25,0,5,GOLD,3.826156583329393,True
NAZXm0rh3eiKjg6CXsTiNc,0,0,0,20,1,5,1,2,1,28,1,6,MASTER,-8.855967783565099,False
NAZXmqeHRMvvqnMqZBB7u9,1,3,3,36,2,11,0,0,0,26,0,2,SILVER,5.925292504649413,True
NAZXycULWvMHdhgJJbTeCV,1,1,3,35,1,11,0,1,0,14,1,1,IRON,13.398715877634936,True
NAZYEH1ZSjwYxfp7egPoz2,0,1,0,19,1,1,0,2,2,42,1,11,SILVER,-11.536174715428608,False
NAZYXdAUuFxGLQi7mVehkg,1,0,0,29,1,5,0,3,2,46,1,9,PLATINUM,-7.397984581356489,False
NAZYahEHhZHcuZ3ha0jmb2,0,1,0,21,0,6,0,2,0,14,1,3,IRON,1.9891449737343687,True
NAZYlCvE5aLwQ8BnW3Ql4m,1,4,2,33,1,9,0,1,0,26,1,6,IRON,3.740766673116454,True
NAZYqwDTjRb3FE0djjtGlr,0,1,0,17,2,2,1,3,0,22,0,5,BRONZE,-1.1346640434825304,False
NAZYyMhkN6fPGHbyRKARQR,0,1,0,24,0,0,1,3,2,45,2,10,SILVER,-12.496212976538018,False
NAZZ15f4a06JsOeTWEQJ48,0,2,0,47,1,3,0,2,2,47,1,8,GOLD,1.67702701204918,False
NAZZ7N3HAtORXIa6dUxeGy,0,1,1,48,1,6,2,4,3,49,1,11,DIAMOND,1.0037935431884009,False
NAZZFUGkDIdY3E4Unw04jt,0,1,0,32,1,1,1,4,3,44,1,11,PLATINUM,-2.241883612301187,False
NAZZPkplGkf9DsKvdWCG8M,1,4,2,38,2,9,0,1,0,33,0,2,SILVER,3.0308082536897487,True
NAZZSoQ9f0sdVGwnaTwf2e,0,0,0,13,1,0,0,3,0,24,1,5,IRON,-9.902073899902971,False
NAZZWSDcpl182J6HKJSLFM,0,0,0,14,1,2,1,3,1,36,0,8,BRONZE,-13.060601350480766,False
NAZZazKo9wCdPu6FyRa0NS,1,1,2,25,0,10,0,2,0,14,1,3,IRON,10.279643277397083,True
NAZZyd1TGGN5r97mLQZZxG,0,0,0,31,0,2,1,4,2,56,1,10,GOLD,-12.931220329418425,False
NAZZz3cyp9KSs1SfPmlolU,0,0,0,58,0,1,0,0,2,74,0,4,IRON,-3.981396914412756,False
NAZa3JPDZQc6OJDNCvvA2t,0,0,0,29,2,4,1,3,2,48,0,9,PLATINUM,-10.55050673267477,False
NAZa3bu7iw1UBFCluP9VH2,0,2,5,34,1,10,3,4,2,50,0,8,GOLD,-6.977388617417297,True
NAZa4bIc8hqWRj4wXKtfGw,0,0,0,13,1,3,1,3,0,41,1,5,BRONZE,-13.812645422460449,False
NAZaHKaxWU0ghqal1UPQyG,0,0,0,18,1,1,0,2,0,25,1,6,GOLD,-3.3430974019363333,False
NAZaI342HlzCAVA68OBGyv,1,1,1,43,0,9,0,4,0,44,2,5,GOLD,-0.8278362765691512,True
NAZaPriU9VxagcMemEkTSL,0,3,0,24,0,1,1,1,2,44,2,8,SILVER,-8.901428648912741,False
NAZaX3et3qE50nmPo6FK42,0,1,0,35,1,4,1,3,1,39,1,7,SILVER,0.2333106450521,False
NAZaZmKK8gJj5ewR3BaN54,0,0,0,22,1,1,0,4,3,44,0,11,SILVER,-10.517792240707628,False
NAZatGqt0uoZapYqQpj8fj,0,1,0,31,0,4,1,4,3,35,2,11,BRONZE,-0.90538501512561,False
NAZbWXyNwthRb4Zh9scfac,0,1,0,12,0,2,0,3,0,24,2,3,BRONZE,-9.993573469600136,False
NAZbWp5oshtVa6OlNfb8Q2,1,3,0,25,0,6,0,0,0,18,2,1,PLATINUM,7.938068639058635,True
NAZbZlP2vOKdcFwdgc4w3d,0,0,1,72,0,4,0,0,1,80,0,4,SILVER,-1.808267328620559,False
NAZbo4gidzZAOGAiATaWGN,1,4,1,68,1,6,3,2,3,85,1,11,PLATINUM,-7.528048507059282,False
NAZbrUIWgcDuROdggXPYZd,0,3,1,43,0,8,0,1,0,23,1,3,GOLD,10.171583724621785,True
NAZc3M4FzZGZMzedA5hpsa,0,2,0,34,0,3,2,2,1,39,2,9,DIAMOND,-1.9327483025248071,False
NAZc8wqYndH7EDZR2WiHZy,0,0,0,13,0,0,0,3,3,43,2,11,IRON,-12.475218460265316,False
NAZcA6SKxR0RxUPXxjFfz6,0,2,0,31,1,4,3,4,1,48,1,8,SILVER,-4.309081096425558,False
NAZcJOZEmR32SPtZ0RrLX3,0,2,0,34,0,4,1,2,1,42,2,9,MASTER,-3.386389960834784,False
NAZcKbPH12yqrlqe4rymR4,2,2,2,50,1,10,0,2,0,40,1,3,GOLD,8.535433832359779,True
NAZcL08WlzEyF8k31jdCSj,1,4,1,34,2,7,0,0,0,18,0,3,MASTER,6.837409430473628,True
NAZcMJaX3J0Xife24ZtKBZ,0,2,2,28,0,7,2,4,2,52,2,9,GOLD,-9.389801696231956,False
NAZcR54BWT7eDE1sVZgbwV,0,3,3,45,2,11,0,0,0,12,0,1,DIAMOND,14.818500417248174,True
NAZcWvOAbQmpp7DCHNYISq,0,0,0,34,0,1,1,3,4,58,2,11,DIAMOND,-4.8677889674625945,False
NAZcZ0IJUycxgZjRHl7fkw,0,3,2,47,2,7,2,3,0,49,0,7,GOLD,-3.6375803422083735,True
NAZccL0K6l5STVPQTshQCQ,0,0,0,36,0,0,1,4,4,44,2,11,SILVER,-2.6574625831096625,False
NAZcifQ5PJz4pw7m2QJokn,0,0,0,19,0,6,1,3,4,27,1,11,IRON,-3.1553912928491883,False
NAZcn5m2USAV5kONumvdl1,0,1,0,25,0,3,1,4,1,33,2,9,DIAMOND,-8.762805901819021,False
NAZcv7ckbPPr7f9WtoqMpf,1,1,0,26,1,3,1,3,3,38,1,11,DIAMOND,-3.443903982542075,False
NAZdUELUBQRTy7AQiOmIzp,0,2,3,30,1,10,3,5,3,69,1,11,IRON,-10.802012610936224,False
NAZdbmbgWM2nxUGWNaF6hP,0,2,0,25,1,4,0,2,0,15,1,3,DIAMOND,12.944702663288425,True
NAZdqyX9S4hu5yPWP0KuIp,0,1,0,20,1,1,1,2,1,38,0,10,GOLD,-8.282635521561723,False
NAZdzp4rsmcsRORIaPmefF,0,3,1,37,2,7,2,3,1,39,0,8,IRON,-2.178785698158258,False
NAZeMfapK8MufeocjBn4T3,0,0,0,17,0,1,1,3,2,37,1,10,DIAMOND,-8.83896637038719,False
NAZeP3joJqB8GHCgHu1ISw,1,2,0,28,0,5,0,2,0,12,2,1,GOLD,12.224446184814203,True
NAZeS4hNDTBgXJaJ27eeIH,0,1,0,35,1,1,2,3,4,31,0,11,SILVER,5.500402029022503,False
NAZezRuOZOPb8C6c3dmRWU,1,2,2,46,2,10,0,2,0,30,0,2,BRONZE,7.004208168900533,True
NAZf41jhFmMg3ZJkxx36EV,0,2,1,29,1,5,1,2,1,34,1,10,PLATINUM,-1.1874910983386542,False
NAZfBsbbqk7wlJM1mKWo41,1,2,4,22,2,11,0,2,0,20,0,1,DIAMOND,0.7878627324599634,True
NAZfMvYbyZmTNyYOMVohEA,1,4,4,53,0,11,0,0,0,35,2,3,GOLD,5.5896892918559615,True
NAZfXmH0kY7Jh27fgJbeFR,1,4,3,34,0,11,0,1,0,32,2,6,IRON,0.5968159086269438,True
NAZfbAXqRwfekHh1d0lHqS,1,4,3,39,1,11,0,0,0,41,0,5,BRONZE,3.295768565958753,True
NAZfwVgvWJMW95EHQbbAWq,2,3,1,53,1,5,2,5,5,42,1,11,BRONZE,5.741641982991453,False
NAZg4WC0AH1tObpOG7UFtP,1,1,1,35,0,7,1,3,1,32,1,10,CHALLENGER,2.482556934736479,False
NAZg9oIZUfTemLQ1f7o5sU,0,0,0,15,0,1,0,3,1,31,2,9,SILVER,-9.931941398120712,False
NAZgErjGGMSfbJ9qsAGJVY,0,0,0,21,2,6,2,5,3,25,0,11,GOLD,-2.623248839431305,False
